BH,LON,LAT,SPEI,RS_anomaly,IGBP,Vegetation
5168,87.482,47.751,-2.140657587,-1.178196697,10,Grassland
4984,87.482,47.851,-2.136138328,1.614494198,10,Grassland
4803,87.482,47.951,-2.040345609,-0.520284383,12,Cropland
4617,87.482,48.051,-2.094537714,0.649171502,12,Cropland
4430,87.482,48.151,-2.122580552,-0.463246209,10,Grassland
4258,87.482,48.251,-2.118300596,-0.822276178,10,Grassland
4089,87.482,48.351,-2.137711634,-1.336422463,10,Grassland
3921,87.482,48.451,-2.157122672,-0.666108269,10,Grassland
3759,87.482,48.551,-2.235274336,-0.635831254,10,Grassland
3609,87.482,48.651,-2.195944749,-0.906624385,10,Grassland
3460,87.482,48.751,-2.256638934,-1.364857501,10,Grassland
3315,87.482,48.851,-2.227975492,-0.213851241,10,Grassland
3049,87.482,49.051,-2.253349384,-0.929925449,10,Grassland
59099,87.582,28.651,-2.896686343,-0.342929068,10,Grassland
58068,87.582,28.951,-2.281137897,-1.466299257,10,Grassland
57729,87.582,29.051,-2.408650943,-1.444297611,10,Grassland
57379,87.582,29.151,-2.536163988,-1.599691814,10,Grassland
57028,87.582,29.251,-3.055910037,-1.637580642,10,Grassland
56335,87.582,29.451,-2.799366166,-2.125266574,10,Grassland
55988,87.582,29.551,-2.86750759,-1.838452421,10,Grassland
55636,87.582,29.651,-2.935649014,-1.589781026,10,Grassland
55268,87.582,29.751,-3.003391855,-2.702800756,10,Grassland
54916,87.582,29.851,-3.031674932,-1.985576613,10,Grassland
54212,87.582,30.051,-3.088241085,-2.119015836,10,Grassland
53506,87.582,30.251,-3.144610243,-2.670787312,10,Grassland
52806,87.582,30.451,-3.161777164,-2.018202579,10,Grassland
52444,87.582,30.551,-3.170360625,-1.758160892,10,Grassland
52073,87.582,30.651,-3.178944085,-1.774635095,10,Grassland
51694,87.582,30.751,-3.187667287,-1.585412967,10,Grassland
51313,87.582,30.851,-3.210224878,-1.819110757,10,Grassland
50557,87.582,31.051,-3.255340059,-1.601393486,10,Grassland
50181,87.582,31.151,-3.277897649,-1.353248177,10,Grassland
49806,87.582,31.251,-3.300614655,-1.48553546,10,Grassland
49429,87.582,31.351,-3.339113762,-1.317302253,10,Grassland
49045,87.582,31.451,-3.377612868,-1.291776073,10,Grassland
48282,87.582,31.651,-2.986998561,-1.307687602,10,Grassland
46763,87.582,32.051,-3.587405599,-1.447886134,10,Grassland
46374,87.582,32.151,-3.022509095,-1.167343789,10,Grassland
45988,87.582,32.251,-3.035481552,-1.373046087,10,Grassland
45201,87.582,32.451,-3.616340678,-1.779815218,10,Grassland
44813,87.582,32.551,-2.475585441,-1.427687853,10,Grassland
44433,87.582,32.651,-3.582847212,-1.490465762,10,Grassland
44050,87.582,32.751,-3.565927431,-1.275886433,10,Grassland
43661,87.582,32.851,-3.531875899,-1.399288447,10,Grassland
43282,87.582,32.951,-3.497824366,-1.44771638,10,Grassland
42153,87.582,33.251,-3.396796665,-1.31596824,10,Grassland
41401,87.582,33.451,-3.554072794,-1.670509274,10,Grassland
41021,87.582,33.551,-2.452088327,-4.212206642,10,Grassland
40641,87.582,33.651,-3.711348923,-1.340169146,10,Grassland
40260,87.582,33.751,-3.064576226,-1.231981076,10,Grassland
39892,87.582,33.851,-2.190032989,-1.491108993,10,Grassland
39161,87.582,34.051,-3.342427563,-1.460934737,10,Grassland
38094,87.582,34.351,-3.542478757,-1.83626354,10,Grassland
16307,87.582,42.551,-2.208674178,-2.156569704,10,Grassland
16069,87.582,42.651,-2.233444503,-1.526630954,10,Grassland
15814,87.582,42.751,-2.465928844,-1.923180081,10,Grassland
15316,87.582,42.951,-2.426904328,-1.253449833,10,Grassland
14833,87.582,43.151,-2.387879813,-1.391939651,10,Grassland
14570,87.582,43.251,-2.245356111,-1.128192104,10,Grassland
14303,87.582,43.351,-2.174029215,-1.78767638,10,Grassland
14030,87.582,43.451,-2.138979291,-1.338738809,10,Grassland
13467,87.582,43.651,-2.343699737,-0.342996467,10,Grassland
12444,87.582,44.051,-2.076887008,-0.541780869,10,Grassland
12203,87.582,44.151,-2.486138109,0.101796559,10,Grassland
11954,87.582,44.251,-2.083648252,-0.504226217,10,Grassland
11719,87.582,44.351,-2.164267877,-1.428011666,10,Grassland
11469,87.582,44.451,-2.129272292,-1.49069596,10,Grassland
11233,87.582,44.551,-2.094276707,-0.713684217,10,Grassland
10762,87.582,44.751,-2.147249926,-3.238784637,10,Grassland
6979,87.582,46.751,-2.078857291,-1.044565471,10,Grassland
6230,87.582,47.151,-2.126127213,0.093876947,10,Grassland
5712,87.582,47.451,-2.140289113,-0.43321189,10,Grassland
5525,87.582,47.551,-2.151773285,1.015882164,10,Grassland
4985,87.582,47.851,-2.157312292,0.399839261,10,Grassland
4804,87.582,47.951,-2.140169227,-0.364934781,10,Grassland
4618,87.582,48.051,-2.121990317,-0.942381282,10,Grassland
4431,87.582,48.151,-2.187633251,-0.541760632,10,Grassland
4259,87.582,48.251,-2.252656943,-1.812169486,10,Grassland
4090,87.582,48.351,-2.115289998,-0.237933757,10,Grassland
3922,87.582,48.451,-2.14140736,-0.922051365,10,Grassland
3760,87.582,48.551,-2.167524722,0.598385823,10,Grassland
3610,87.582,48.651,-2.193642084,-0.722247722,10,Grassland
3461,87.582,48.751,-2.21960808,-0.597603276,10,Grassland
3316,87.582,48.851,-2.223778275,-0.726935102,10,Grassland
61279,87.682,27.951,-2.176127691,-2.247356732,10,Grassland
60987,87.682,28.051,-2.243893278,-1.225737961,10,Grassland
59100,87.682,28.651,-2.062253527,-1.313877338,10,Grassland
58762,87.682,28.751,-2.06228842,-2.911618419,12,Cropland
58069,87.682,28.951,-2.470550121,-0.746902238,12,Cropland
57730,87.682,29.051,-2.860550893,-0.847691357,12,Cropland
57380,87.682,29.151,-2.113152441,-0.636684778,10,Grassland
57029,87.682,29.251,-2.075303759,-1.885472258,10,Grassland
56689,87.682,29.351,-2.092253445,-1.080710651,10,Grassland
55989,87.682,29.551,-2.865874915,-1.871337927,10,Grassland
55269,87.682,29.751,-2.999062348,-1.798205799,10,Grassland
54917,87.682,29.851,-3.022103392,-1.740850276,10,Grassland
54557,87.682,29.951,-2.883477349,-0.703488189,10,Grassland
54213,87.682,30.051,-3.06818548,-2.328518328,10,Grassland
53857,87.682,30.151,-2.103491634,-1.731688418,10,Grassland
53507,87.682,30.251,-3.11403831,-2.079719097,10,Grassland
52807,87.682,30.451,-3.114268814,-1.955990732,10,Grassland
52445,87.682,30.551,-3.114384066,-2.088840966,10,Grassland
52074,87.682,30.651,-3.114499319,-1.807226722,10,Grassland
51695,87.682,30.751,-3.114841511,-1.430940364,10,Grassland
51314,87.682,30.851,-3.137650776,-1.449559706,10,Grassland
50931,87.682,30.951,-2.288478524,-1.845642955,10,Grassland
50558,87.682,31.051,-3.183269307,-1.797550966,10,Grassland
50182,87.682,31.151,-3.206078572,-1.376787387,10,Grassland
49807,87.682,31.251,-3.229077955,-1.394132844,10,Grassland
49430,87.682,31.351,-3.270899005,-1.271039668,10,Grassland
49046,87.682,31.451,-3.312720055,-1.298972768,10,Grassland
48665,87.682,31.551,-3.354541104,-1.186348082,10,Grassland
48283,87.682,31.651,-3.396362154,-1.290246927,10,Grassland
47906,87.682,31.751,-2.08731205,-0.573270034,10,Grassland
45989,87.682,32.251,-2.926506369,-1.386154652,10,Grassland
45202,87.682,32.451,-3.54630856,-1.62906748,10,Grassland
44814,87.682,32.551,-2.197741356,-1.732864768,10,Grassland
44434,87.682,32.651,-3.374628784,-1.532391228,10,Grassland
44051,87.682,32.751,-3.506748127,-1.236247461,10,Grassland
43662,87.682,32.851,-3.470369839,-1.653716631,10,Grassland
43283,87.682,32.951,-3.433991551,-1.244446694,10,Grassland
42903,87.682,33.051,-3.397613263,-1.157984293,10,Grassland
41785,87.682,33.351,-2.483405719,-1.425634347,10,Grassland
41022,87.682,33.551,-3.609966205,-1.610576868,10,Grassland
40642,87.682,33.651,-3.704566117,-1.212828502,10,Grassland
39524,87.682,33.951,-2.327044484,-1.451621231,10,Grassland
36063,87.682,34.951,-2.430452662,-2.211267511,10,Grassland
16308,87.682,42.551,-2.241794544,-1.146504763,10,Grassland
16070,87.682,42.651,-2.154697535,-1.173582869,10,Grassland
15815,87.682,42.751,-2.422020022,-1.243647773,10,Grassland
14031,87.682,43.451,-2.19086398,-1.486354937,10,Grassland
13468,87.682,43.651,-2.115637008,-1.405059806,10,Grassland
13204,87.682,43.751,-2.027314739,-1.232781127,10,Grassland
12445,87.682,44.051,-2.470593551,-0.869740019,10,Grassland
12204,87.682,44.151,-2.547778595,-1.157075473,10,Grassland
11955,87.682,44.251,-2.02254348,-2.083798575,10,Grassland
11720,87.682,44.351,-2.062839679,-1.400600934,10,Grassland
10997,87.682,44.651,-2.183728276,-3.206876711,10,Grassland
10763,87.682,44.751,-2.223079474,-3.345329472,10,Grassland
10547,87.682,44.851,-2.016909888,-4.091524488,10,Grassland
8263,87.682,46.051,-2.178711704,-0.854696311,10,Grassland
8079,87.682,46.151,-2.345403347,-1.239790415,10,Grassland
6980,87.682,46.751,-2.137480117,-0.495394131,10,Grassland
6789,87.682,46.851,-2.131699651,0.208783971,10,Grassland
6604,87.682,46.951,-2.379775965,0.671272449,10,Grassland
6409,87.682,47.051,-2.120138718,-0.965375046,10,Grassland
6231,87.682,47.151,-2.114358251,-0.77365496,10,Grassland
5891,87.682,47.351,-2.128818461,-0.15582445,10,Grassland
5713,87.682,47.451,-2.148801502,0.719338052,10,Grassland
4986,87.682,47.851,-2.178486255,-1.320958958,10,Grassland
4805,87.682,47.951,-2.072349156,0.352263226,10,Grassland
4619,87.682,48.051,-2.118952513,0.399541448,10,Grassland
4432,87.682,48.151,-2.089185642,-0.190411025,10,Grassland
4260,87.682,48.251,-2.3028246,-0.805796121,10,Grassland
4091,87.682,48.351,-2.299333604,-0.587896158,10,Grassland
3923,87.682,48.451,-2.125692048,-0.151460582,10,Grassland
3761,87.682,48.551,-2.158515733,0.59020505,10,Grassland
3611,87.682,48.651,-2.191339419,-0.864107984,10,Grassland
3462,87.682,48.751,-2.284848043,-0.411899157,10,Grassland
3317,87.682,48.851,-2.233202237,-0.457498073,10,Grassland
58763,87.782,28.751,-2.102070147,-1.706223403,10,Grassland
58070,87.782,28.951,-2.329872956,-1.545053767,12,Cropland
57731,87.782,29.051,-2.44377436,-0.5587806,12,Cropland
56690,87.782,29.351,-2.890334341,-1.51115574,10,Grassland
56336,87.782,29.451,-2.79990972,-2.714508059,10,Grassland
55638,87.782,29.651,-2.928737148,-2.757711811,10,Grassland
55270,87.782,29.751,-2.99268631,-1.959459863,10,Grassland
54918,87.782,29.851,-3.010644744,-2.553647048,10,Grassland
54558,87.782,29.951,-3.028603179,-3.03627514,10,Grassland
54214,87.782,30.051,-3.046561614,-2.514359348,10,Grassland
53858,87.782,30.151,-2.0747839,-2.275499598,10,Grassland
52808,87.782,30.451,-3.068325776,-2.152555887,10,Grassland
52446,87.782,30.551,-3.061373973,-2.383703043,10,Grassland
51696,87.782,30.751,-3.047776199,-1.683747335,10,Grassland
51315,87.782,30.851,-3.071407417,-1.344953993,12,Cropland
50932,87.782,30.951,-2.712974391,-1.304293285,12,Cropland
50559,87.782,31.051,-3.118669855,-1.890487124,12,Cropland
50183,87.782,31.151,-3.142301074,-1.522254912,10,Grassland
49808,87.782,31.251,-3.166121431,-1.479969407,10,Grassland
49431,87.782,31.351,-3.208666474,-1.098887355,10,Grassland
49047,87.782,31.451,-2.872575258,-1.308218784,10,Grassland
48666,87.782,31.551,-3.293756562,-1.124467868,10,Grassland
48284,87.782,31.651,-3.336301606,-1.299961022,10,Grassland
47907,87.782,31.751,-2.762184831,-1.028757109,10,Grassland
47526,87.782,31.851,-3.404266804,-1.042847124,10,Grassland
45203,87.782,32.451,-3.490772462,-1.555831103,10,Grassland
44815,87.782,32.551,-2.505146949,-1.60589078,10,Grassland
44435,87.782,32.651,-3.475252784,-1.736309211,10,Grassland
43663,87.782,32.851,-3.432156803,-1.833959714,10,Grassland
43284,87.782,32.951,-3.397093694,-1.331995383,10,Grassland
41786,87.782,33.351,-3.386618073,-1.609920387,10,Grassland
41403,87.782,33.451,-2.295439412,-4.200250684,10,Grassland
41023,87.782,33.551,-2.223624243,-1.361261359,10,Grassland
40643,87.782,33.651,-2.212434754,-1.346178029,10,Grassland
40262,87.782,33.751,-2.464926902,-4.192158539,10,Grassland
39525,87.782,33.951,-3.144158436,-4.1947941,10,Grassland
38797,87.782,34.151,-3.6370324,-2.149471766,10,Grassland
36064,87.782,34.951,-2.470146087,-2.500212489,10,Grassland
20491,87.782,40.651,-2.148852107,-2.780167877,10,Grassland
16309,87.782,42.551,-2.303238876,-0.924909006,10,Grassland
16071,87.782,42.651,-2.334931612,-0.916224207,10,Grassland
14304,87.782,43.351,-2.258857148,-1.717357454,10,Grassland
13205,87.782,43.751,-2.280960919,-1.546210719,10,Grassland
12941,87.782,43.851,-2.276679148,-1.552856214,10,Grassland
12690,87.782,43.951,-2.272397377,-0.472068744,10,Grassland
12446,87.782,44.051,-2.296083284,-0.435717928,10,Grassland
11956,87.782,44.251,-2.02150779,-1.533946427,10,Grassland
11470,87.782,44.451,-2.115501698,-2.177074099,10,Grassland
11234,87.782,44.551,-2.653177403,-1.247084135,10,Grassland
10998,87.782,44.651,-2.209495606,-3.372213552,10,Grassland
10764,87.782,44.751,-2.255422149,-2.930122953,10,Grassland
10332,87.782,44.951,-2.431482834,-0.342950214,10,Grassland
7166,87.782,46.651,-2.13640697,0.104325475,10,Grassland
6790,87.782,46.851,-2.126704168,-0.159786233,10,Grassland
6605,87.782,46.951,-2.082741471,-0.260692565,10,Grassland
6410,87.782,47.051,-2.115322328,-1.71509605,10,Grassland
6232,87.782,47.151,-2.109631408,-0.850457844,10,Grassland
5526,87.782,47.551,-2.09192324,-1.217133358,10,Grassland
4806,87.782,47.951,-2.154466956,-0.903061948,10,Grassland
4620,87.782,48.051,-2.144954118,1.747571559,10,Grassland
4433,87.782,48.151,-2.230683955,1.950916416,10,Grassland
4261,87.782,48.251,-2.055033989,-0.374281717,10,Grassland
4092,87.782,48.351,-2.31056522,-0.558425273,10,Grassland
3924,87.782,48.451,-2.122629981,-1.447756962,10,Grassland
3762,87.782,48.551,-2.156427977,-1.020796746,10,Grassland
3612,87.782,48.651,-2.190225973,-1.200869687,10,Grassland
3463,87.782,48.751,-2.223767546,0.492840793,10,Grassland
58416,87.882,28.851,-2.256448831,-2.818590388,10,Grassland
58071,87.882,28.951,-2.844122168,-1.680482758,10,Grassland
57732,87.882,29.051,-2.711286448,-2.271297654,10,Grassland
57382,87.882,29.151,-2.05792481,-0.994190589,10,Grassland
57031,87.882,29.251,-2.891066934,-2.025399462,10,Grassland
56691,87.882,29.351,-2.311258,-0.207726614,10,Grassland
56337,87.882,29.451,-2.983615371,-1.19253353,10,Grassland
55990,87.882,29.551,-2.862944491,-2.868138245,10,Grassland
55639,87.882,29.651,-2.922685573,-2.211805115,10,Grassland
55271,87.882,29.751,-2.981961391,-2.403064685,10,Grassland
54919,87.882,29.851,-2.995175992,-2.099270605,10,Grassland
54559,87.882,29.951,-3.008390593,-3.055037698,10,Grassland
53859,87.882,30.151,-2.38893122,-1.538795277,10,Grassland
53509,87.882,30.251,-3.047791836,-1.91197286,10,Grassland
53160,87.882,30.351,-3.03675043,-2.205428337,10,Grassland
52809,87.882,30.451,-3.025709024,-2.250941053,10,Grassland
52447,87.882,30.551,-3.014667619,-2.299206653,10,Grassland
52075,87.882,30.651,-3.003626213,-2.321925279,10,Grassland
51697,87.882,30.751,-2.992951871,-1.74170586,10,Grassland
51316,87.882,30.851,-3.018616886,-1.583309903,10,Grassland
50933,87.882,30.951,-3.044281901,-0.432429446,10,Grassland
50560,87.882,31.051,-3.069946916,-2.073242847,10,Grassland
50184,87.882,31.151,-3.095611931,-1.980797606,10,Grassland
49809,87.882,31.251,-3.12139778,-1.542587687,10,Grassland
49048,87.882,31.451,-3.196894572,-1.048681818,10,Grassland
48667,87.882,31.551,-2.825300544,-1.204944761,10,Grassland
47527,87.882,31.851,-3.340832106,-0.811114996,10,Grassland
47145,87.882,31.951,-2.007216345,-2.915375179,10,Grassland
46766,87.882,32.051,-3.402356522,-1.364547998,10,Grassland
46375,87.882,32.151,-3.43311873,-1.401837584,10,Grassland
45991,87.882,32.251,-3.463585591,-1.325161064,10,Grassland
45601,87.882,32.351,-3.464812997,-1.59082285,10,Grassland
45204,87.882,32.451,-3.124935246,-1.847315001,10,Grassland
44816,87.882,32.551,-2.504581373,-1.462784947,10,Grassland
44436,87.882,32.651,-3.468495217,-1.618462478,10,Grassland
44053,87.882,32.751,-3.485506835,-1.209189371,10,Grassland
43285,87.882,32.951,-3.417432621,-1.465217534,10,Grassland
42904,87.882,33.051,-3.391423801,-1.220550853,10,Grassland
42156,87.882,33.251,-3.340224749,-1.471420622,10,Grassland
41787,87.882,33.351,-3.39607485,-1.631373816,10,Grassland
41024,87.882,33.551,-3.50777505,-1.263270658,10,Grassland
40644,87.882,33.651,-3.563625151,-1.468831028,10,Grassland
40263,87.882,33.751,-3.259139934,-1.46991058,10,Grassland
39526,87.882,33.951,-3.319730023,-0.678722853,10,Grassland
35719,87.882,35.051,-2.466341754,-1.949410084,10,Grassland
35387,87.882,35.151,-2.580140617,-1.171499047,10,Grassland
34428,87.882,35.451,-3.063822809,-0.852130067,10,Grassland
16310,87.882,42.551,-2.356298131,-0.60888564,10,Grassland
13206,87.882,43.751,-2.01365055,-1.699810107,10,Grassland
11957,87.882,44.251,-2.009322477,-0.992090213,10,Grassland
11721,87.882,44.351,-2.0467181,-2.748901706,10,Grassland
11471,87.882,44.451,-2.084113723,-2.323332195,10,Grassland
11235,87.882,44.551,-2.613236754,-1.007364299,10,Grassland
10548,87.882,44.851,-2.138213329,-2.077654661,10,Grassland
7889,87.882,46.251,-2.170528294,-0.967883225,10,Grassland
6981,87.882,46.751,-2.049922438,-0.810495322,10,Grassland
6791,87.882,46.851,-2.05375302,-1.153527916,10,Grassland
6606,87.882,46.951,-2.386617798,-0.355864368,10,Grassland
6411,87.882,47.051,-2.132145888,-1.081392042,10,Grassland
6233,87.882,47.151,-2.119869065,0.337716737,10,Grassland
6060,87.882,47.251,-2.107879641,-1.282179281,10,Grassland
5893,87.882,47.351,-2.124342762,-0.838199072,10,Grassland
5527,87.882,47.551,-2.157269004,-0.44264214,10,Grassland
5169,87.882,47.751,-2.073375254,-0.554901041,10,Grassland
4987,87.882,47.851,-2.17205584,-1.278530586,10,Grassland
4807,87.882,47.951,-2.154259034,0.730798598,10,Grassland
4621,87.882,48.051,-2.136462228,-0.219850346,10,Grassland
4434,87.882,48.151,-2.118665421,-1.300218516,10,Grassland
4262,87.882,48.251,-2.101272501,-0.341376633,10,Grassland
4093,87.882,48.351,-2.12386428,-0.77000228,10,Grassland
3925,87.882,48.451,-2.14645606,-0.312398883,10,Grassland
3763,87.882,48.551,-2.169047839,1.466308409,10,Grassland
3464,87.882,48.751,-2.277063921,-2.883687174,10,Grassland
58417,87.982,28.851,-2.503157978,-0.569923308,10,Grassland
58072,87.982,28.951,-2.589734187,-0.879191434,10,Grassland
57733,87.982,29.051,-2.496867666,-1.118681157,10,Grassland
57383,87.982,29.151,-2.220114167,-1.109007953,10,Grassland
57032,87.982,29.251,-2.392939383,-2.047574943,10,Grassland
56338,87.982,29.451,-2.450477632,-2.152173309,10,Grassland
55991,87.982,29.551,-2.861565549,-1.981068386,10,Grassland
55640,87.982,29.651,-2.916633999,-2.164796938,10,Grassland
55272,87.982,29.751,-2.971236472,-1.945220568,10,Grassland
54920,87.982,29.851,-2.494983105,-3.662954532,10,Grassland
54560,87.982,29.951,-2.988178007,-1.46024557,10,Grassland
54215,87.982,30.051,-2.996648774,-1.877303121,10,Grassland
53510,87.982,30.251,-3.013354292,-2.16609498,10,Grassland
53161,87.982,30.351,-2.998223282,-2.952882069,10,Grassland
52810,87.982,30.451,-2.983092273,-0.079177754,10,Grassland
52448,87.982,30.551,-2.967961264,-2.338694912,10,Grassland
52076,87.982,30.651,-2.952830255,-1.9729013,10,Grassland
51698,87.982,30.751,-2.938127544,-1.501740727,10,Grassland
51317,87.982,30.851,-2.965826355,-1.480201659,10,Grassland
50934,87.982,30.951,-2.822071265,-1.54619734,10,Grassland
50561,87.982,31.051,-2.695620423,-2.113982702,10,Grassland
